dates,cases
1/16/21,6157.857142857143
1/17/21,5978.285714285715
1/18/21,5810.285714285715
1/19/21,5627.285714285715
1/20/21,5413.142857142857
1/21/21,5278.285714285715
1/22/21,5179.285714285715
1/23/21,5043.285714285715
1/24/21,4845.714285714285
1/25/21,4674.428571428572
1/26/21,4534.428571428572
1/27/21,4448.857142857143
1/28/21,4343.571428571428
1/29/21,4152.0
1/30/21,4047.142857142857
1/31/21,3925.714285714286
2/1/21,3823.571428571429
2/2/21,3720.142857142857
2/3/21,3615.571428571429
2/4/21,3526.285714285714
2/5/21,3454.1428571428573
2/6/21,3356.714285714286
2/7/21,3357.8571428571427
2/8/21,3278.8571428571427
2/9/21,3185.428571428572
2/10/21,3121.1428571428573
2/11/21,3068.5714285714284
2/12/21,2848.8571428571427
2/13/21,2996.0
2/14/21,2889.1428571428573
2/15/21,2899.714285714286
2/16/21,2876.1428571428573
2/17/21,2883.5714285714284
2/18/21,2911.8571428571427
2/19/21,3141.285714285714
2/20/21,3004.8571428571427
2/21/21,3033.1428571428573
2/22/21,2990.714285714286
2/23/21,2986.428571428572
2/24/21,2976.285714285714
2/25/21,2937.5714285714284
2/26/21,2928.714285714286
2/27/21,2933.1428571428573
2/28/21,2917.8571428571427
3/1/21,2930.1428571428573
3/2/21,2958.714285714286
3/3/21,2980.428571428572
3/4/21,3013.5714285714284
3/5/21,3049.8571428571427
3/6/21,3046.5714285714284
3/7/21,3083.428571428572
3/8/21,3111.8571428571427
3/9/21,3177.0
3/10/21,3200.1428571428573
3/11/21,3205.0
3/12/21,3222.0
3/13/21,3285.8571428571427
3/14/21,3345.8571428571427
3/15/21,3415.714285714286
3/16/21,3498.0
3/17/21,3569.8571428571427
3/18/21,3670.428571428572
3/19/21,3842.142857142857
3/20/21,3923.0
3/21/21,4118.285714285715
3/22/21,4295.428571428572
3/23/21,4476.0
3/24/21,4590.714285714285
3/25/21,4722.285714285715
3/26/21,4939.714285714285
3/27/21,5109.714285714285
3/28/21,5327.0
3/29/21,5496.571428571428
3/30/21,5354.857142857143
3/31/21,5617.714285714285
4/1/21,5668.142857142857
4/2/21,5797.714285714285
4/3/21,6647.0
4/4/21,6881.0
4/5/21,7241.142857142857
4/6/21,7894.571428571428
4/7/21,8180.714285714285
4/8/21,8581.285714285714
4/9/21,8989.142857142857
4/10/21,8563.0
4/11/21,8735.57142857143
4/12/21,8861.42857142857
4/13/21,8729.285714285714
4/14/21,8709.714285714286
4/15/21,8710.57142857143
4/16/21,8601.0
4/17/21,8559.142857142857
4/18/21,8395.142857142857
4/19/21,8291.857142857143
4/20/21,8285.857142857143
4/21/21,8193.857142857143
4/22/21,8109.571428571428
4/23/21,7972.714285714285
4/24/21,7915.571428571428
4/25/21,7923.142857142857
4/26/21,7826.714285714285
4/27/21,7789.571428571428
4/28/21,7872.714285714285
4/29/21,7806.714285714285
4/30/21,7759.428571428572
5/1/21,7673.428571428572
5/2/21,7594.857142857143
5/3/21,7555.571428571428
5/4/21,7524.142857142857
5/5/21,7340.285714285715
5/6/21,7254.0
5/7/21,7057.714285714285
5/8/21,6940.714285714285
5/9/21,6782.857142857143
5/10/21,6535.571428571428
5/11/21,6287.857142857143
5/12/21,6047.0
5/13/21,5866.142857142857
5/14/21,5587.714285714285
5/15/21,5344.714285714285
5/16/21,5112.714285714285
5/17/21,4845.0
5/18/21,4624.857142857143
5/19/21,4430.428571428572
5/20/21,4225.0
5/21/21,3850.857142857143
5/22/21,3724.571428571429
5/23/21,3419.0
5/24/21,3211.5714285714284
5/25/21,2993.428571428572
5/26/21,2838.5714285714284
5/27/21,2698.714285714286
5/28/21,2695.285714285714
5/29/21,2457.1428571428573
5/30/21,2363.5714285714284
5/31/21,2239.1428571428573
6/1/21,2077.5714285714284
6/2/21,1956.571428571429
6/3/21,1861.7142857142856
6/4/21,1735.142857142857
6/5/21,1670.0
6/6/21,1581.0
6/7/21,1478.571428571429
6/8/21,1412.2857142857142
6/9/21,1363.857142857143
6/10/21,1325.857142857143
6/11/21,1267.142857142857
6/12/21,1209.428571428571
6/13/21,1130.142857142857
6/14/21,1081.571428571429
6/15/21,1030.142857142857
6/16/21,970.2857142857144
6/17/21,927.0
6/18/21,874.4285714285714
6/19/21,829.0
6/20/21,784.8571428571429
6/21/21,729.1428571428571
6/22/21,679.0
6/23/21,647.1428571428571
6/24/21,616.2857142857143
6/25/21,620.2857142857143
6/26/21,616.8571428571429
6/27/21,594.1428571428571
6/28/21,532.4285714285714
6/29/21,535.0
6/30/21,515.7142857142857
7/1/21,500.0
7/2/21,480.1428571428572
7/3/21,448.2857142857143
7/4/21,449.7142857142857
7/5/21,485.0
7/6/21,467.57142857142856
7/7/21,462.1428571428572
7/8/21,458.7142857142857
7/9/21,441.7142857142857
7/10/21,436.0
7/11/21,402.2857142857143
7/12/21,391.4285714285714
7/13/21,367.4285714285714
7/14/21,367.4285714285714
7/15/21,370.57142857142856
7/16/21,386.4285714285714
7/17/21,385.0
7/18/21,415.57142857142856
7/19/21,408.0
7/20/21,440.7142857142857
7/21/21,444.57142857142856
7/22/21,445.0
7/23/21,499.1428571428572
7/24/21,533.2857142857143
