,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,Total
2020-11-10,894.6428571428571,531.7142857142857,361.7142857142857,2.2142857142857144,0.8571428571428571,0.35714285714285715,2.357142857142857,1.7142857142857142,1326.5,0.2857142857142857,1230.142857142857,135.0,0.07142857142857142,4487.571428571428
2020-11-11,787.8571428571429,561.5714285714286,373.64285714285717,2.5,1.0,0.35714285714285715,2.642857142857143,4.142857142857143,1351.2857142857142,0.2857142857142857,1234.5714285714287,146.35714285714286,0.07142857142857142,4466.285714285715
2020-11-12,840.0,591.9285714285714,375.42857142857144,2.9285714285714284,1.0714285714285714,0.35714285714285715,2.5714285714285716,4.857142857142857,1388.5714285714287,0.2857142857142857,1237.4285714285713,153.21428571428572,0.14285714285714285,4598.785714285715
2020-11-13,882.1428571428571,600.0,378.92857142857144,3.0714285714285716,1.0,0.35714285714285715,2.5714285714285716,5.142857142857143,1403.5,0.2857142857142857,1240.0714285714287,151.07142857142858,0.2857142857142857,4668.428571428572
2020-11-14,863.8571428571429,594.6428571428571,392.85714285714283,3.642857142857143,1.2142857142857142,0.35714285714285715,2.7857142857142856,5.785714285714286,1429.2142857142858,0.14285714285714285,1236.5714285714287,155.78571428571428,0.42857142857142855,4687.285714285715
2020-11-15,893.6428571428571,554.1428571428571,401.07142857142856,5.071428571428571,1.4285714285714286,0.35714285714285715,3.0714285714285716,7.571428571428571,1456.7857142857142,0.14285714285714285,1227.857142857143,178.5,0.42857142857142855,4730.071428571428
2020-11-16,954.8571428571429,554.1428571428571,386.7142857142857,5.428571428571429,1.5714285714285714,0.35714285714285715,3.642857142857143,9.0,1457.2857142857142,0.14285714285714285,1221.0,184.0,0.6428571428571429,4778.785714285715
2020-11-17,1018.6428571428571,620.9285714285714,399.42857142857144,6.428571428571429,1.7142857142857142,0.35714285714285715,4.357142857142857,9.428571428571429,1451.642857142857,0.21428571428571427,1211.7142857142858,187.21428571428572,1.0714285714285714,4913.142857142857
2020-11-18,1047.357142857143,650.6428571428571,405.7142857142857,6.785714285714286,1.8571428571428572,0.35714285714285715,6.785714285714286,10.142857142857142,1440.642857142857,0.14285714285714285,1206.4285714285713,190.64285714285714,1.0714285714285714,4968.571428571428
2020-11-19,1089.7142857142858,703.3571428571429,399.92857142857144,7.0,1.8571428571428572,0.2857142857142857,7.785714285714286,10.857142857142858,1455.2142857142858,0.07142857142857142,1205.9285714285713,194.35714285714286,1.1428571428571428,5077.5
2020-11-20,1105.2142857142858,686.0,393.2857142857143,7.785714285714286,2.0714285714285716,0.2857142857142857,8.785714285714286,10.857142857142858,1473.2142857142858,0.14285714285714285,1206.142857142857,208.92857142857142,1.2857142857142858,5104.0
2020-11-21,1128.0714285714287,707.0,386.85714285714283,8.5,2.2857142857142856,0.0,9.285714285714286,11.071428571428571,1495.2142857142858,0.14285714285714285,1198.857142857143,227.0,1.5,5175.785714285715
2020-11-22,1178.4285714285713,707.0,404.64285714285717,8.357142857142858,2.2857142857142856,0.0,9.857142857142858,11.142857142857142,1513.357142857143,0.2857142857142857,1212.5714285714287,219.14285714285714,1.5,5268.571428571428
