,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,total
2021-06-21,84.14285714285714,88.71428571428571,115.57142857142856,1.9285714285714288,0.6428571428571429,0.0,6.142857142857143,0.0,296.5,0.0,108.5,58.07142857142857,11.428571428571429,771.6428571428571
2021-06-22,90.85714285714286,78.28571428571429,111.07142857142856,1.9285714285714288,0.4285714285714285,0.0,5.857142857142857,0.0,284.7857142857143,0.0,107.57142857142856,55.35714285714285,11.214285714285714,747.3571428571429
2021-06-23,86.14285714285714,72.64285714285714,107.21428571428572,1.9285714285714288,0.2857142857142857,0.0,5.785714285714286,0.0,274.57142857142856,0.0714285714285714,102.64285714285714,55.785714285714285,15.857142857142858,722.9285714285714
2021-06-24,80.64285714285714,67.64285714285714,102.0,1.9285714285714288,0.2857142857142857,0.0,5.5,0.0,265.2142857142857,0.0714285714285714,97.21428571428572,52.07142857142857,16.928571428571427,689.5
2021-06-25,69.92857142857143,59.07142857142857,89.42857142857143,1.6428571428571428,0.2142857142857142,0.0,4.785714285714286,0.0,253.2142857142857,0.0714285714285714,91.5,45.785714285714285,15.142857142857142,630.7857142857143
2021-06-26,68.92857142857143,57.35714285714285,86.28571428571429,1.7857142857142858,0.2857142857142857,0.0,4.142857142857143,0.0,244.2142857142857,0.0714285714285714,86.92857142857143,39.642857142857146,17.357142857142858,607.0
2021-06-27,59.85714285714285,57.35714285714285,79.64285714285714,1.4285714285714286,0.2857142857142857,0.0,4.357142857142857,0.0,239.7142857142857,0.0714285714285714,85.07142857142857,39.285714285714285,14.357142857142858,581.4285714285714
2021-06-28,52.71428571428572,57.35714285714285,77.57142857142857,1.3571428571428572,0.2857142857142857,0.0,4.428571428571429,0.0,231.8571428571429,0.0714285714285714,81.21428571428571,36.92857142857143,14.357142857142858,558.1428571428571
2021-06-29,58.35714285714285,47.07142857142857,76.92857142857143,1.4285714285714286,1.2142857142857142,0.0,4.5,0.0,227.14285714285717,0.0714285714285714,80.14285714285714,36.35714285714285,17.0,550.2142857142857
2021-06-30,56.642857142857146,43.57142857142857,74.92857142857143,1.3571428571428572,1.1428571428571428,0.0,4.857142857142857,0.0,223.14285714285717,0.0714285714285714,77.21428571428571,34.42857142857143,15.357142857142858,532.7142857142857
2021-07-01,54.85714285714285,41.785714285714285,71.21428571428571,1.2857142857142858,1.1428571428571428,0.0,4.928571428571429,0.0,218.5,0.1428571428571428,76.42857142857143,35.857142857142854,15.928571428571429,522.0714285714286
2021-07-02,51.285714285714285,40.92857142857143,69.64285714285714,1.1428571428571428,1.1428571428571428,0.0,4.714285714285714,0.0,208.57142857142856,0.1428571428571428,75.85714285714286,40.142857142857146,15.285714285714286,508.8571428571428
2021-07-03,55.0,43.785714285714285,68.71428571428571,1.0714285714285714,1.2857142857142858,0.0,3.642857142857143,0.0,199.0,0.1428571428571428,73.57142857142857,39.57142857142857,15.642857142857142,501.4285714285714
2021-07-04,55.0,43.785714285714285,67.64285714285714,1.0,1.2857142857142858,0.0,2.9285714285714284,0.0,192.8571428571429,0.1428571428571428,72.21428571428571,38.142857142857146,14.071428571428571,489.07142857142856
2021-07-05,55.0,43.785714285714285,65.28571428571429,0.9285714285714286,1.2857142857142858,0.0,2.9285714285714284,0.0,187.3571428571429,0.1428571428571428,72.57142857142857,36.142857142857146,14.071428571428571,479.5
2021-07-06,46.5,43.21428571428572,63.142857142857146,0.8571428571428571,1.2142857142857142,0.0,2.7142857142857144,0.0,181.78571428571428,0.1428571428571428,69.92857142857143,36.142857142857146,15.428571428571429,461.07142857142856
2021-07-07,44.642857142857146,43.5,60.42857142857143,0.6428571428571429,1.5714285714285714,0.0,2.7142857142857144,0.0,176.07142857142858,0.0714285714285714,68.14285714285714,34.357142857142854,10.142857142857142,442.2857142857143
